,Year,Quarter,Year_Quarter,LGA,Sex,Age_Gr,TB_Cases
2514,2022,2,2022 Q2,Kudan,Male,15 to 24,2
2515,2022,2,2022 Q2,Kudan,Female,15 to 24,2
2516,2022,3,2022 Q3,Kudan,Male,15 to 24,4
2517,2022,3,2022 Q3,Kudan,Female,15 to 24,5
2518,2022,4,2022 Q4,Kudan,Male,15 to 24,5
2519,2022,4,2022 Q4,Kudan,Female,15 to 24,5
2520,2022,1,2022 Q1,Lere,Male,15 to 24,2
2521,2022,1,2022 Q1,Lere,Female,15 to 24,4
2522,2022,2,2022 Q2,Lere,Male,15 to 24,2
2523,2022,2,2022 Q2,Lere,Female,15 to 24,4
2524,2022,3,2022 Q3,Lere,Male,15 to 24,6
2525,2022,3,2022 Q3,Lere,Female,15 to 24,0
2526,2022,4,2022 Q4,Lere,Male,15 to 24,2
2527,2022,4,2022 Q4,Lere,Female,15 to 24,8
2528,2022,1,2022 Q1,Markafi,Male,15 to 24,4
2529,2022,1,2022 Q1,Markafi,Female,15 to 24,2
2530,2022,2,2022 Q2,Markafi,Male,15 to 24,5
2531,2022,2,2022 Q2,Markafi,Female,15 to 24,2
2532,2022,3,2022 Q3,Markafi,Male,15 to 24,6
2533,2022,3,2022 Q3,Markafi,Female,15 to 24,6
2534,2022,4,2022 Q4,Markafi,Male,15 to 24,11
2535,2022,4,2022 Q4,Markafi,Female,15 to 24,8
2536,2022,1,2022 Q1,Sabon-Gari,Male,15 to 24,17
2537,2022,1,2022 Q1,Sabon-Gari,Female,15 to 24,16
2538,2022,2,2022 Q2,Sabon-Gari,Male,15 to 24,20
2539,2022,2,2022 Q2,Sabon-Gari,Female,15 to 24,17
2540,2022,3,2022 Q3,Sabon-Gari,Male,15 to 24,33
2541,2022,3,2022 Q3,Sabon-Gari,Female,15 to 24,39
2542,2022,4,2022 Q4,Sabon-Gari,Male,15 to 24,58
2543,2022,4,2022 Q4,Sabon-Gari,Female,15 to 24,36
2544,2022,1,2022 Q1,Sanga,Male,15 to 24,2
2545,2022,1,2022 Q1,Sanga,Female,15 to 24,1
2546,2022,2,2022 Q2,Sanga,Male,15 to 24,5
2547,2022,2,2022 Q2,Sanga,Female,15 to 24,2
2548,2022,3,2022 Q3,Sanga,Male,15 to 24,1
2549,2022,3,2022 Q3,Sanga,Female,15 to 24,1
2550,2022,4,2022 Q4,Sanga,Male,15 to 24,2
2551,2022,4,2022 Q4,Sanga,Female,15 to 24,1
2552,2022,1,2022 Q1,Soba,Male,15 to 24,0
2553,2022,1,2022 Q1,Soba,Female,15 to 24,1
2554,2022,2,2022 Q2,Soba,Male,15 to 24,1
2555,2022,2,2022 Q2,Soba,Female,15 to 24,0
2556,2022,3,2022 Q3,Soba,Male,15 to 24,3
2557,2022,3,2022 Q3,Soba,Female,15 to 24,8
2558,2022,4,2022 Q4,Soba,Male,15 to 24,8
2559,2022,4,2022 Q4,Soba,Female,15 to 24,12
2560,2022,1,2022 Q1,Zango-Kataf,Male,15 to 24,1
2561,2022,1,2022 Q1,Zango-Kataf,Female,15 to 24,0
2562,2022,2,2022 Q2,Zango-Kataf,Male,15 to 24,1
2563,2022,2,2022 Q2,Zango-Kataf,Female,15 to 24,0
2564,2022,3,2022 Q3,Zango-Kataf,Male,15 to 24,3
2565,2022,3,2022 Q3,Zango-Kataf,Female,15 to 24,1
2566,2022,4,2022 Q4,Zango-Kataf,Male,15 to 24,4
2567,2022,4,2022 Q4,Zango-Kataf,Female,15 to 24,6
2568,2022,1,2022 Q1,Zaria,Male,15 to 24,47
2569,2022,1,2022 Q1,Zaria,Female,15 to 24,54
2570,2022,2,2022 Q2,Zaria,Male,15 to 24,57
2571,2022,2,2022 Q2,Zaria,Female,15 to 24,38
2572,2022,3,2022 Q3,Zaria,Male,15 to 24,38
2573,2022,3,2022 Q3,Zaria,Female,15 to 24,45
2574,2022,4,2022 Q4,Zaria,Male,15 to 24,123
2575,2022,4,2022 Q4,Zaria,Female,15 to 24,104
2576,2023,1,2023 Q1,Birnin-Gwari,Male,15 to 24,10
2577,2023,1,2023 Q1,Birnin-Gwari,Female,15 to 24,2
2578,2023,2,2023 Q2,Birnin-Gwari,Male,15 to 24,3
2579,2023,2,2023 Q2,Birnin-Gwari,Female,15 to 24,7
2580,2023,3,2023 Q3,Birnin-Gwari,Male,15 to 24,16
2581,2023,3,2023 Q3,Birnin-Gwari,Female,15 to 24,20
2582,2023,4,2023 Q4,Birnin-Gwari,Male,15 to 24,16
2583,2023,4,2023 Q4,Birnin-Gwari,Female,15 to 24,15
2584,2023,1,2023 Q1,Chikun,Male,15 to 24,19
2585,2023,1,2023 Q1,Chikun,Female,15 to 24,25
2586,2023,2,2023 Q2,Chikun,Male,15 to 24,49
2587,2023,2,2023 Q2,Chikun,Female,15 to 24,29
2588,2023,3,2023 Q3,Chikun,Male,15 to 24,55
2589,2023,3,2023 Q3,Chikun,Female,15 to 24,36
2590,2023,4,2023 Q4,Chikun,Male,15 to 24,73
2591,2023,4,2023 Q4,Chikun,Female,15 to 24,54
2592,2023,1,2023 Q1,Giwa,Male,15 to 24,61
2593,2023,1,2023 Q1,Giwa,Female,15 to 24,84
2594,2023,2,2023 Q2,Giwa,Male,15 to 24,56
2595,2023,2,2023 Q2,Giwa,Female,15 to 24,80
2596,2023,3,2023 Q3,Giwa,Male,15 to 24,53
2597,2023,3,2023 Q3,Giwa,Female,15 to 24,100
2598,2023,4,2023 Q4,Giwa,Male,15 to 24,36
2599,2023,4,2023 Q4,Giwa,Female,15 to 24,63
2600,2023,1,2023 Q1,Igabi,Male,15 to 24,23
2601,2023,1,2023 Q1,Igabi,Female,15 to 24,27
2602,2023,2,2023 Q2,Igabi,Male,15 to 24,27
2603,2023,2,2023 Q2,Igabi,Female,15 to 24,22
2604,2023,3,2023 Q3,Igabi,Male,15 to 24,32
2605,2023,3,2023 Q3,Igabi,Female,15 to 24,20
2606,2023,4,2023 Q4,Igabi,Male,15 to 24,45
2607,2023,4,2023 Q4,Igabi,Female,15 to 24,19
2608,2023,1,2023 Q1,Ikara,Male,15 to 24,4
2609,2023,1,2023 Q1,Ikara,Female,15 to 24,3
2610,2023,2,2023 Q2,Ikara,Male,15 to 24,6
2611,2023,2,2023 Q2,Ikara,Female,15 to 24,9
2612,2023,3,2023 Q3,Ikara,Male,15 to 24,9
2613,2023,3,2023 Q3,Ikara,Female,15 to 24,8
2614,2023,4,2023 Q4,Ikara,Male,15 to 24,15
2615,2023,4,2023 Q4,Ikara,Female,15 to 24,8
2616,2023,1,2023 Q1,Jaba,Male,15 to 24,3
2617,2023,1,2023 Q1,Jaba,Female,15 to 24,6
2618,2023,2,2023 Q2,Jaba,Male,15 to 24,10
2619,2023,2,2023 Q2,Jaba,Female,15 to 24,10
2620,2023,3,2023 Q3,Jaba,Male,15 to 24,21
2621,2023,3,2023 Q3,Jaba,Female,15 to 24,12
2622,2023,4,2023 Q4,Jaba,Male,15 to 24,15
2623,2023,4,2023 Q4,Jaba,Female,15 to 24,17
2624,2023,1,2023 Q1,Jema'a,Male,15 to 24,23
2625,2023,1,2023 Q1,Jema'a,Female,15 to 24,22
2626,2023,2,2023 Q2,Jema'a,Male,15 to 24,17
2627,2023,2,2023 Q2,Jema'a,Female,15 to 24,22
2628,2023,3,2023 Q3,Jema'a,Male,15 to 24,29
2629,2023,3,2023 Q3,Jema'a,Female,15 to 24,32
2630,2023,4,2023 Q4,Jema'a,Male,15 to 24,33
2631,2023,4,2023 Q4,Jema'a,Female,15 to 24,29
2632,2023,1,2023 Q1,Kachia,Male,15 to 24,25
2633,2023,1,2023 Q1,Kachia,Female,15 to 24,38
2634,2023,2,2023 Q2,Kachia,Male,15 to 24,4
2635,2023,2,2023 Q2,Kachia,Female,15 to 24,2
2636,2023,3,2023 Q3,Kachia,Male,15 to 24,10
2637,2023,3,2023 Q3,Kachia,Female,15 to 24,9
2638,2023,4,2023 Q4,Kachia,Male,15 to 24,32
2639,2023,4,2023 Q4,Kachia,Female,15 to 24,1
2640,2023,1,2023 Q1,Kaduna North,Male,15 to 24,65
2641,2023,1,2023 Q1,Kaduna North,Female,15 to 24,68
2642,2023,2,2023 Q2,Kaduna North,Male,15 to 24,88
2643,2023,2,2023 Q2,Kaduna North,Female,15 to 24,78
2644,2023,3,2023 Q3,Kaduna North,Male,15 to 24,67
2645,2023,3,2023 Q3,Kaduna North,Female,15 to 24,55
2646,2023,4,2023 Q4,Kaduna North,Male,15 to 24,74
2647,2023,4,2023 Q4,Kaduna North,Female,15 to 24,68
2648,2023,1,2023 Q1,Kaduna South,Male,15 to 24,73
2649,2023,1,2023 Q1,Kaduna South,Female,15 to 24,79
2650,2023,2,2023 Q2,Kaduna South,Male,15 to 24,62
2651,2023,2,2023 Q2,Kaduna South,Female,15 to 24,83
2652,2023,3,2023 Q3,Kaduna South,Male,15 to 24,108
2653,2023,3,2023 Q3,Kaduna South,Female,15 to 24,97
2654,2023,4,2023 Q4,Kaduna South,Male,15 to 24,10
2655,2023,4,2023 Q4,Kaduna South,Female,15 to 24,14
2656,2023,1,2023 Q1,Kagarko,Male,15 to 24,5
2657,2023,1,2023 Q1,Kagarko,Female,15 to 24,5
2658,2023,2,2023 Q2,Kagarko,Male,15 to 24,11
2659,2023,2,2023 Q2,Kagarko,Female,15 to 24,15
2660,2023,3,2023 Q3,Kagarko,Male,15 to 24,8
2661,2023,3,2023 Q3,Kagarko,Female,15 to 24,16
2662,2023,4,2023 Q4,Kagarko,Male,15 to 24,19
2663,2023,4,2023 Q4,Kagarko,Female,15 to 24,24
2664,2023,1,2023 Q1,Kajuru,Male,15 to 24,13
2665,2023,1,2023 Q1,Kajuru,Female,15 to 24,5
2666,2023,2,2023 Q2,Kajuru,Male,15 to 24,38
2667,2023,2,2023 Q2,Kajuru,Female,15 to 24,24
2668,2023,3,2023 Q3,Kajuru,Male,15 to 24,24
2669,2023,3,2023 Q3,Kajuru,Female,15 to 24,21
2670,2023,4,2023 Q4,Kajuru,Male,15 to 24,47
2671,2023,4,2023 Q4,Kajuru,Female,15 to 24,27
2672,2023,1,2023 Q1,Kaura,Male,15 to 24,5
2673,2023,1,2023 Q1,Kaura,Female,15 to 24,2
2674,2023,2,2023 Q2,Kaura,Male,15 to 24,7
2675,2023,2,2023 Q2,Kaura,Female,15 to 24,4
2676,2023,3,2023 Q3,Kaura,Male,15 to 24,2
2677,2023,3,2023 Q3,Kaura,Female,15 to 24,1
2678,2023,4,2023 Q4,Kaura,Male,15 to 24,4
2679,2023,4,2023 Q4,Kaura,Female,15 to 24,3
2680,2023,1,2023 Q1,Kauru,Male,15 to 24,39
2681,2023,1,2023 Q1,Kauru,Female,15 to 24,45
2682,2023,2,2023 Q2,Kauru,Male,15 to 24,75
2683,2023,2,2023 Q2,Kauru,Female,15 to 24,5
2684,2023,3,2023 Q3,Kauru,Male,15 to 24,158
2685,2023,3,2023 Q3,Kauru,Female,15 to 24,40
2686,2023,4,2023 Q4,Kauru,Male,15 to 24,70
2687,2023,4,2023 Q4,Kauru,Female,15 to 24,50
2688,2023,1,2023 Q1,Kubau,Male,15 to 24,7
2689,2023,1,2023 Q1,Kubau,Female,15 to 24,8
2690,2023,2,2023 Q2,Kubau,Male,15 to 24,13
2691,2023,2,2023 Q2,Kubau,Female,15 to 24,13
2692,2023,3,2023 Q3,Kubau,Male,15 to 24,16
2693,2023,3,2023 Q3,Kubau,Female,15 to 24,22
2694,2023,4,2023 Q4,Kubau,Male,15 to 24,18
2695,2023,4,2023 Q4,Kubau,Female,15 to 24,15
2696,2023,1,2023 Q1,Kudan,Male,15 to 24,1
2697,2023,1,2023 Q1,Kudan,Female,15 to 24,4
2698,2023,2,2023 Q2,Kudan,Male,15 to 24,2
2699,2023,2,2023 Q2,Kudan,Female,15 to 24,4
2700,2023,3,2023 Q3,Kudan,Male,15 to 24,4
2701,2023,3,2023 Q3,Kudan,Female,15 to 24,8
2702,2023,4,2023 Q4,Kudan,Male,15 to 24,4
2703,2023,4,2023 Q4,Kudan,Female,15 to 24,8
2704,2023,1,2023 Q1,Lere,Male,15 to 24,6
2705,2023,1,2023 Q1,Lere,Female,15 to 24,2
2706,2023,2,2023 Q2,Lere,Male,15 to 24,10
2707,2023,2,2023 Q2,Lere,Female,15 to 24,2
2708,2023,3,2023 Q3,Lere,Male,15 to 24,6
2709,2023,3,2023 Q3,Lere,Female,15 to 24,2
2710,2023,4,2023 Q4,Lere,Male,15 to 24,8
2711,2023,4,2023 Q4,Lere,Female,15 to 24,5
2712,2023,1,2023 Q1,Markafi,Male,15 to 24,13
2713,2023,1,2023 Q1,Markafi,Female,15 to 24,14
2714,2023,2,2023 Q2,Markafi,Male,15 to 24,18
2715,2023,2,2023 Q2,Markafi,Female,15 to 24,11
2716,2023,3,2023 Q3,Markafi,Male,15 to 24,12
2717,2023,3,2023 Q3,Markafi,Female,15 to 24,19
2718,2023,4,2023 Q4,Markafi,Male,15 to 24,23
2719,2023,4,2023 Q4,Markafi,Female,15 to 24,21
2720,2023,1,2023 Q1,Sabon-Gari,Male,15 to 24,47
2721,2023,1,2023 Q1,Sabon-Gari,Female,15 to 24,41
2722,2023,2,2023 Q2,Sabon-Gari,Male,15 to 24,34
2723,2023,2,2023 Q2,Sabon-Gari,Female,15 to 24,49
2724,2023,3,2023 Q3,Sabon-Gari,Male,15 to 24,79
2725,2023,3,2023 Q3,Sabon-Gari,Female,15 to 24,87
2726,2023,4,2023 Q4,Sabon-Gari,Male,15 to 24,65
2727,2023,4,2023 Q4,Sabon-Gari,Female,15 to 24,85
2728,2023,1,2023 Q1,Sanga,Male,15 to 24,7
2729,2023,1,2023 Q1,Sanga,Female,15 to 24,9
2730,2023,2,2023 Q2,Sanga,Male,15 to 24,0
2731,2023,2,2023 Q2,Sanga,Female,15 to 24,2
2732,2023,3,2023 Q3,Sanga,Male,15 to 24,0
2733,2023,3,2023 Q3,Sanga,Female,15 to 24,4
2734,2023,4,2023 Q4,Sanga,Male,15 to 24,5
2735,2023,4,2023 Q4,Sanga,Female,15 to 24,4
2736,2023,1,2023 Q1,Soba,Male,15 to 24,9
2737,2023,1,2023 Q1,Soba,Female,15 to 24,4
2738,2023,2,2023 Q2,Soba,Male,15 to 24,7
2739,2023,2,2023 Q2,Soba,Female,15 to 24,5
2740,2023,3,2023 Q3,Soba,Male,15 to 24,15
2741,2023,3,2023 Q3,Soba,Female,15 to 24,9
2742,2023,4,2023 Q4,Soba,Male,15 to 24,21
2743,2023,4,2023 Q4,Soba,Female,15 to 24,26
2744,2023,1,2023 Q1,Zango-Kataf,Male,15 to 24,2
2745,2023,1,2023 Q1,Zango-Kataf,Female,15 to 24,4
2746,2023,2,2023 Q2,Zango-Kataf,Male,15 to 24,5
2747,2023,2,2023 Q2,Zango-Kataf,Female,15 to 24,2
2748,2023,3,2023 Q3,Zango-Kataf,Male,15 to 24,23
2749,2023,3,2023 Q3,Zango-Kataf,Female,15 to 24,14
2750,2023,4,2023 Q4,Zango-Kataf,Male,15 to 24,10
2751,2023,4,2023 Q4,Zango-Kataf,Female,15 to 24,10
2752,2023,1,2023 Q1,Zaria,Male,15 to 24,56
2753,2023,1,2023 Q1,Zaria,Female,15 to 24,34
2754,2023,2,2023 Q2,Zaria,Male,15 to 24,201
2755,2023,2,2023 Q2,Zaria,Female,15 to 24,120
2756,2023,3,2023 Q3,Zaria,Male,15 to 24,195
2757,2023,3,2023 Q3,Zaria,Female,15 to 24,97
2758,2023,4,2023 Q4,Zaria,Male,15 to 24,103
2759,2023,4,2023 Q4,Zaria,Female,15 to 24,110
2760,2019,1,2019 Q1,Birnin-Gwari,Male,25 to 34,4
2761,2019,1,2019 Q1,Birnin-Gwari,Female,25 to 34,3
2762,2019,2,2019 Q2,Birnin-Gwari,Male,25 to 34,2
2763,2019,2,2019 Q2,Birnin-Gwari,Female,25 to 34,4
2764,2019,3,2019 Q3,Birnin-Gwari,Male,25 to 34,2
2765,2019,3,2019 Q3,Birnin-Gwari,Female,25 to 34,1
2766,2019,4,2019 Q4,Birnin-Gwari,Male,25 to 34,4
2767,2019,4,2019 Q4,Birnin-Gwari,Female,25 to 34,1
2768,2019,1,2019 Q1,Chikun,Male,25 to 34,14
2769,2019,1,2019 Q1,Chikun,Female,25 to 34,11
2770,2019,2,2019 Q2,Chikun,Male,25 to 34,13
2771,2019,2,2019 Q2,Chikun,Female,25 to 34,5
2772,2019,3,2019 Q3,Chikun,Male,25 to 34,12
2773,2019,3,2019 Q3,Chikun,Female,25 to 34,5
2774,2019,4,2019 Q4,Chikun,Male,25 to 34,9
2775,2019,4,2019 Q4,Chikun,Female,25 to 34,8
2776,2019,1,2019 Q1,Giwa,Male,25 to 34,0
2777,2019,1,2019 Q1,Giwa,Female,25 to 34,4
2778,2019,2,2019 Q2,Giwa,Male,25 to 34,7
2779,2019,2,2019 Q2,Giwa,Female,25 to 34,4
2780,2019,3,2019 Q3,Giwa,Male,25 to 34,4
2781,2019,3,2019 Q3,Giwa,Female,25 to 34,2
2782,2019,4,2019 Q4,Giwa,Male,25 to 34,4
2783,2019,4,2019 Q4,Giwa,Female,25 to 34,3
2784,2019,1,2019 Q1,Igabi,Male,25 to 34,9
2785,2019,1,2019 Q1,Igabi,Female,25 to 34,8
2786,2019,2,2019 Q2,Igabi,Male,25 to 34,10
2787,2019,2,2019 Q2,Igabi,Female,25 to 34,3
2788,2019,3,2019 Q3,Igabi,Male,25 to 34,13
2789,2019,3,2019 Q3,Igabi,Female,25 to 34,1
2790,2019,4,2019 Q4,Igabi,Male,25 to 34,11
2791,2019,4,2019 Q4,Igabi,Female,25 to 34,8
2792,2019,1,2019 Q1,Ikara,Male,25 to 34,3
2793,2019,1,2019 Q1,Ikara,Female,25 to 34,1
2794,2019,2,2019 Q2,Ikara,Male,25 to 34,2
2795,2019,2,2019 Q2,Ikara,Female,25 to 34,3
2796,2019,3,2019 Q3,Ikara,Male,25 to 34,2
2797,2019,3,2019 Q3,Ikara,Female,25 to 34,0
2798,2019,4,2019 Q4,Ikara,Male,25 to 34,3
2799,2019,4,2019 Q4,Ikara,Female,25 to 34,4
2800,2019,1,2019 Q1,Jaba,Male,25 to 34,2
2801,2019,1,2019 Q1,Jaba,Female,25 to 34,1
2802,2019,2,2019 Q2,Jaba,Male,25 to 34,3
2803,2019,2,2019 Q2,Jaba,Female,25 to 34,0
2804,2019,3,2019 Q3,Jaba,Male,25 to 34,1
2805,2019,3,2019 Q3,Jaba,Female,25 to 34,1
2806,2019,4,2019 Q4,Jaba,Male,25 to 34,5
2807,2019,4,2019 Q4,Jaba,Female,25 to 34,0
2808,2019,1,2019 Q1,Jema'a,Male,25 to 34,8
2809,2019,1,2019 Q1,Jema'a,Female,25 to 34,6
2810,2019,2,2019 Q2,Jema'a,Male,25 to 34,9
2811,2019,2,2019 Q2,Jema'a,Female,25 to 34,3
2812,2019,3,2019 Q3,Jema'a,Male,25 to 34,9
2813,2019,3,2019 Q3,Jema'a,Female,25 to 34,7
2814,2019,4,2019 Q4,Jema'a,Male,25 to 34,5
2815,2019,4,2019 Q4,Jema'a,Female,25 to 34,3
2816,2019,1,2019 Q1,Kachia,Male,25 to 34,5
2817,2019,1,2019 Q1,Kachia,Female,25 to 34,3
2818,2019,2,2019 Q2,Kachia,Male,25 to 34,2
2819,2019,2,2019 Q2,Kachia,Female,25 to 34,5
2820,2019,3,2019 Q3,Kachia,Male,25 to 34,6
2821,2019,3,2019 Q3,Kachia,Female,25 to 34,10
2822,2019,4,2019 Q4,Kachia,Male,25 to 34,6
2823,2019,4,2019 Q4,Kachia,Female,25 to 34,9
2824,2019,1,2019 Q1,Kaduna North,Male,25 to 34,24
2825,2019,1,2019 Q1,Kaduna North,Female,25 to 34,15
2826,2019,2,2019 Q2,Kaduna North,Male,25 to 34,25
2827,2019,2,2019 Q2,Kaduna North,Female,25 to 34,22
2828,2019,3,2019 Q3,Kaduna North,Male,25 to 34,31
2829,2019,3,2019 Q3,Kaduna North,Female,25 to 34,19
2830,2019,4,2019 Q4,Kaduna North,Male,25 to 34,36
2831,2019,4,2019 Q4,Kaduna North,Female,25 to 34,25
2832,2019,1,2019 Q1,Kaduna South,Male,25 to 34,28
2833,2019,1,2019 Q1,Kaduna South,Female,25 to 34,15
2834,2019,2,2019 Q2,Kaduna South,Male,25 to 34,35
2835,2019,2,2019 Q2,Kaduna South,Female,25 to 34,24
2836,2019,3,2019 Q3,Kaduna South,Male,25 to 34,26
2837,2019,3,2019 Q3,Kaduna South,Female,25 to 34,17
2838,2019,4,2019 Q4,Kaduna South,Male,25 to 34,30
2839,2019,4,2019 Q4,Kaduna South,Female,25 to 34,13
2840,2019,1,2019 Q1,Kagarko,Male,25 to 34,2
2841,2019,1,2019 Q1,Kagarko,Female,25 to 34,2
2842,2019,2,2019 Q2,Kagarko,Male,25 to 34,5
2843,2019,2,2019 Q2,Kagarko,Female,25 to 34,1
2844,2019,3,2019 Q3,Kagarko,Male,25 to 34,0
2845,2019,3,2019 Q3,Kagarko,Female,25 to 34,0
2846,2019,4,2019 Q4,Kagarko,Male,25 to 34,3
2847,2019,4,2019 Q4,Kagarko,Female,25 to 34,1
2848,2019,1,2019 Q1,Kajuru,Male,25 to 34,1
2849,2019,1,2019 Q1,Kajuru,Female,25 to 34,0
2850,2019,2,2019 Q2,Kajuru,Male,25 to 34,0
2851,2019,2,2019 Q2,Kajuru,Female,25 to 34,0
2852,2019,3,2019 Q3,Kajuru,Male,25 to 34,2
2853,2019,3,2019 Q3,Kajuru,Female,25 to 34,3
2854,2019,4,2019 Q4,Kajuru,Male,25 to 34,7
2855,2019,4,2019 Q4,Kajuru,Female,25 to 34,3
2856,2019,1,2019 Q1,Kaura,Male,25 to 34,2
2857,2019,1,2019 Q1,Kaura,Female,25 to 34,4
2858,2019,2,2019 Q2,Kaura,Male,25 to 34,0
2859,2019,2,2019 Q2,Kaura,Female,25 to 34,2
2860,2019,3,2019 Q3,Kaura,Male,25 to 34,3
2861,2019,3,2019 Q3,Kaura,Female,25 to 34,0
2862,2019,4,2019 Q4,Kaura,Male,25 to 34,1
2863,2019,4,2019 Q4,Kaura,Female,25 to 34,2
2864,2019,1,2019 Q1,Kauru,Male,25 to 34,5
2865,2019,1,2019 Q1,Kauru,Female,25 to 34,1
2866,2019,2,2019 Q2,Kauru,Male,25 to 34,5
2867,2019,2,2019 Q2,Kauru,Female,25 to 34,4
2868,2019,3,2019 Q3,Kauru,Male,25 to 34,7
2869,2019,3,2019 Q3,Kauru,Female,25 to 34,2
2870,2019,4,2019 Q4,Kauru,Male,25 to 34,4
2871,2019,4,2019 Q4,Kauru,Female,25 to 34,2
2872,2019,1,2019 Q1,Kubau,Male,25 to 34,4
2873,2019,1,2019 Q1,Kubau,Female,25 to 34,2
2874,2019,2,2019 Q2,Kubau,Male,25 to 34,4
2875,2019,2,2019 Q2,Kubau,Female,25 to 34,2
2876,2019,3,2019 Q3,Kubau,Male,25 to 34,0
2877,2019,3,2019 Q3,Kubau,Female,25 to 34,1
2878,2019,4,2019 Q4,Kubau,Male,25 to 34,4
2879,2019,4,2019 Q4,Kubau,Female,25 to 34,2
2880,2019,1,2019 Q1,Kudan,Male,25 to 34,0
2881,2019,1,2019 Q1,Kudan,Female,25 to 34,1
2882,2019,2,2019 Q2,Kudan,Male,25 to 34,2
2883,2019,2,2019 Q2,Kudan,Female,25 to 34,1
2884,2019,3,2019 Q3,Kudan,Male,25 to 34,1
2885,2019,3,2019 Q3,Kudan,Female,25 to 34,2
2886,2019,4,2019 Q4,Kudan,Male,25 to 34,0
2887,2019,4,2019 Q4,Kudan,Female,25 to 34,1
2888,2019,1,2019 Q1,Lere,Male,25 to 34,5
2889,2019,1,2019 Q1,Lere,Female,25 to 34,1
2890,2019,2,2019 Q2,Lere,Male,25 to 34,8
2891,2019,2,2019 Q2,Lere,Female,25 to 34,1
2892,2019,3,2019 Q3,Lere,Male,25 to 34,2
2893,2019,3,2019 Q3,Lere,Female,25 to 34,6
2894,2019,4,2019 Q4,Lere,Male,25 to 34,4
2895,2019,4,2019 Q4,Lere,Female,25 to 34,3
2896,2019,1,2019 Q1,Markafi,Male,25 to 34,8
2897,2019,1,2019 Q1,Markafi,Female,25 to 34,5
2898,2019,2,2019 Q2,Markafi,Male,25 to 34,3
2899,2019,2,2019 Q2,Markafi,Female,25 to 34,1
2900,2019,3,2019 Q3,Markafi,Male,25 to 34,7
2901,2019,3,2019 Q3,Markafi,Female,25 to 34,2
2902,2019,4,2019 Q4,Markafi,Male,25 to 34,5
2903,2019,4,2019 Q4,Markafi,Female,25 to 34,4
2904,2019,1,2019 Q1,Sabon-Gari,Male,25 to 34,8
2905,2019,1,2019 Q1,Sabon-Gari,Female,25 to 34,2
2906,2019,2,2019 Q2,Sabon-Gari,Male,25 to 34,12
2907,2019,2,2019 Q2,Sabon-Gari,Female,25 to 34,3
2908,2019,3,2019 Q3,Sabon-Gari,Male,25 to 34,9
2909,2019,3,2019 Q3,Sabon-Gari,Female,25 to 34,7
2910,2019,4,2019 Q4,Sabon-Gari,Male,25 to 34,14
2911,2019,4,2019 Q4,Sabon-Gari,Female,25 to 34,8
2912,2019,1,2019 Q1,Sanga,Male,25 to 34,4
2913,2019,1,2019 Q1,Sanga,Female,25 to 34,1
2914,2019,2,2019 Q2,Sanga,Male,25 to 34,3
2915,2019,2,2019 Q2,Sanga,Female,25 to 34,7
2916,2019,3,2019 Q3,Sanga,Male,25 to 34,7
2917,2019,3,2019 Q3,Sanga,Female,25 to 34,4
2918,2019,4,2019 Q4,Sanga,Male,25 to 34,2
2919,2019,4,2019 Q4,Sanga,Female,25 to 34,4
2920,2019,1,2019 Q1,Soba,Male,25 to 34,3
2921,2019,1,2019 Q1,Soba,Female,25 to 34,2
2922,2019,2,2019 Q2,Soba,Male,25 to 34,1
2923,2019,2,2019 Q2,Soba,Female,25 to 34,1
2924,2019,3,2019 Q3,Soba,Male,25 to 34,5
2925,2019,3,2019 Q3,Soba,Female,25 to 34,0
2926,2019,4,2019 Q4,Soba,Male,25 to 34,2
2927,2019,4,2019 Q4,Soba,Female,25 to 34,4
2928,2019,1,2019 Q1,Zango-Kataf,Male,25 to 34,4
2929,2019,1,2019 Q1,Zango-Kataf,Female,25 to 34,3
2930,2019,2,2019 Q2,Zango-Kataf,Male,25 to 34,0
2931,2019,2,2019 Q2,Zango-Kataf,Female,25 to 34,1
2932,2019,3,2019 Q3,Zango-Kataf,Male,25 to 34,6
2933,2019,3,2019 Q3,Zango-Kataf,Female,25 to 34,1
2934,2019,4,2019 Q4,Zango-Kataf,Male,25 to 34,2
2935,2019,4,2019 Q4,Zango-Kataf,Female,25 to 34,1
2936,2019,1,2019 Q1,Zaria,Male,25 to 34,13
2937,2019,1,2019 Q1,Zaria,Female,25 to 34,10
2938,2019,2,2019 Q2,Zaria,Male,25 to 34,23
2939,2019,2,2019 Q2,Zaria,Female,25 to 34,9
2940,2019,3,2019 Q3,Zaria,Male,25 to 34,18
2941,2019,3,2019 Q3,Zaria,Female,25 to 34,14
2942,2019,4,2019 Q4,Zaria,Male,25 to 34,24
2943,2019,4,2019 Q4,Zaria,Female,25 to 34,14
2944,2020,1,2020 Q1,Birnin-Gwari,Male,25 to 34,2
2945,2020,1,2020 Q1,Birnin-Gwari,Female,25 to 34,1
2946,2020,2,2020 Q2,Birnin-Gwari,Male,25 to 34,2
2947,2020,2,2020 Q2,Birnin-Gwari,Female,25 to 34,1
2948,2020,3,2020 Q3,Birnin-Gwari,Male,25 to 34,2
2949,2020,3,2020 Q3,Birnin-Gwari,Female,25 to 34,2
2950,2020,4,2020 Q4,Birnin-Gwari,Male,25 to 34,5
2951,2020,4,2020 Q4,Birnin-Gwari,Female,25 to 34,4
